"site.name","coral.mean.richness","coral.mean.shannon","coral.mean.faithPD","coral.mean.evenness","coral.mean.aestuariicella","coral.mean.Ca.amoebophilus","coral.mean.glaciecola","coral.mean.neptuniibacter","coral.mean.porticoccus","coral.mean.woesearchaeales","coral.mean.alteromonadaceae","coral.mean.endozoicomonas","coral.mean.litoricola","coral.mean.betadisp","water.mean.richness","water.mean.shannon","water.mean.faithPD","water.mean.evenness","water.mean.rhodospirillales_aegean169","water.mean.SAR11.cladeIa","water.mean.SAR11.CladeIb","water.mean.SAR11.CladeII","water.mean.SAR116","water.mean.SAR86","water.mean.alteromonadaceae","water.mean.litoricola","water.mean.Synechococcus","water.mean.Prochlorococcus","water.mean.betadisp"
"Aie_Exposed",136.727272727273,3.32225852045455,18.4972471642727,0.689545165806484,0.00200212726021398,0.034974660576863,0.0657573672026528,0.0657573672026528,0.0180817118188074,0.00431708690483638,0.127447913407996,0.29562660326597,0.0453606957392229,0.522228819647497,436.083333333333,3.60002580483333,56.6396430908333,0.593693828134259,0.0227276945635429,0.0569630825769809,0.0138231527367894,0.0195769994617369,0.0250199528555785,0.0342261076154945,0.187714609202443,0.212780964047738,0.0267229058782041,0.0449078456484214,0.31236798951673
"Aie_Protected",89.2222222222222,2.16858066711111,11.8714962141111,0.573815497019491,0.00443526802783512,0.00298233539802707,0.000611761107287604,0.000611761107287604,0,0.0561290815936377,0.0272233692742984,0.686625372791925,0.0453467920776937,0.499463772796867,187.833333333333,3.04490771933333,26.49381734,0.582120008420912,0.0202359077157229,0.106293037845463,0,0.00134101750283052,0.0413998552257921,0.0142407706442452,0.101253781762162,0.283172782448911,0.137428772945784,0.000580024871466488,0.0992329448550111
"Reiono_Exposed",59.25,1.67039323041667,9.09161796783333,0.478719970631191,0.0601628813948153,0.0102087634778619,0.000172057811424638,0.000172057811424638,0.000229410415232851,0.0434159210828171,0.000229410415232851,0.791637990364763,0,0.422898641454793,681.5,4.880127087,79.2552989958333,0.751758592108821,0.0564433802921469,0.0739740520073501,0.0517753401265846,0.0731852181821557,0.0346762069157526,0.123118399316963,0.00387456614139614,0.00625498821389461,0.0103198025131318,0.191719100915047,0.170309565887215
"Reiono_Protected",53.5833333333333,1.77613587691667,7.55773329266667,0.54937923543648,0.00894700619408121,0.0352144987382427,0.00229410415232851,0.00229410415232851,0.0632599220004588,0.0745010323468686,0.000172057811424638,0.687887130075706,0.000114705207616426,0.5182871234829,888.25,5.36271627391667,97.8894848366667,0.790378512346633,0.0488984167641109,0.0665961356422963,0.0441097314252835,0.071932364459788,0.0261568016036528,0.0905766839282069,0.00216233272082707,0.00276555858715222,0.0106167752473226,0.14057946804759,0.210298861351416
"Rimatuu_Exposed",48.3636363636364,1.72751131518182,7.058435159,0.573584582331784,0.0285303134580492,0.00150159544516048,0,0,0.000437965338171807,0.0238378276919226,0.00125132953763374,0.798285678533442,0.00156416192204217,0.537767461553273,611.2,4.8181165464,73.431821291,0.753125789842236,0.0575978617963138,0.0710395901776268,0.0498747146277632,0.076674647808898,0.0305195166768751,0.113107634055348,0.0062308591792416,0.020129183139373,0.00843031349184253,0.169486051561891,0.210714906863482
"Rimatuu_Protected",17.8181818181818,1.37020472918182,2.71489798118182,0.571629662092077,0.00212726021397735,0,0.00018769943064506,0.00018769943064506,0,0.00531815053494338,0,0.976975536507539,0,0.241837081906953,699.25,4.82459614983333,80.36730073,0.73945433280811,0.0538773502607792,0.0765772036304917,0.0502347940679696,0.0779831839189264,0.0315719138036639,0.121874825992539,0.00299756853573881,0.0066308443306049,0.0134194554262487,0.21050726655159,0.161494506299627
